Day,Ad name,Amount spent (USD),Results,Impressions,Link clicks,3-second video plays,Purchases conversion value,Video average play time,Video plays at 75%,Video plays,Preview link,Reporting starts,Reporting ends,Account Name,Creative Type,Hook,Creative Name
2025-08-18,Ad - AEF FB Image 65 - V14,0.09,,8,,,,,,,https://www.facebook.com/?feed_demo_ad=120231563760740595&h=AQCKEQ8Kql7lZE91r00,2025-08-18,2025-08-18,AEF,Image,14,Image 65
2025-08-12,Ad - AEF FB Image 29 V14,0.07,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120219387693850595&h=AQCaS1WJhkNw2LaqmR8,2025-08-12,2025-08-12,AEF,Image,14,Image 29
2025-08-13,Ad - AEF FB Image 29 V14,0.07,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120219387693850595&h=AQCaS1WJhkNw2LaqmR8,2025-08-13,2025-08-13,AEF,Image,14,Image 29
2025-08-12,Ad - AEF FB Image 28 V3,0.06,,4,,,,,,,https://www.facebook.com/?feed_demo_ad=120219387669950595&h=AQBir8NbD2xP_ea4qOg,2025-08-12,2025-08-12,AEF,Image,3,Image 28
2025-08-14,Ad - AEF FB Image 30 V15,0.05,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120220381548630595&h=AQD8a15ABHZCupUnGpQ,2025-08-14,2025-08-14,AEF,Image,15,Image 30
2025-08-13,Ad - AEF FB Image 61 - V14,0.05,,3,,,,,,,https://www.facebook.com/?feed_demo_ad=120230579213360595&h=AQAWSvcN5Ga4CIfGrIo,2025-08-13,2025-08-13,AEF,Image,14,Image 61
2025-08-18,Ad - AEF FB Video 79 V00,0.05,,3,,1.0,,2.0,,3.0,https://www.facebook.com/?feed_demo_ad=120223039884650595&h=AQDpH9Ve-l0B7WfJTM4,2025-08-18,2025-08-18,AEF,Video,00,Video 79
2025-08-15,Ad - AEF FB Image 61 - V14,0.05,,5,,,,,,,https://www.facebook.com/?feed_demo_ad=120230579213360595&h=AQAWSvcN5Ga4CIfGrIo,2025-08-15,2025-08-15,AEF,Image,14,Image 61
2025-08-13,Ad - AEF FB Video 79 V00,0.05,,4,,,,2.0,,2.0,https://www.facebook.com/?feed_demo_ad=120223039884650595&h=AQDpH9Ve-l0B7WfJTM4,2025-08-13,2025-08-13,AEF,Video,00,Video 79
2025-08-12,Ad - AEF FB Video 89 V00,0.04,,1,1.0,1.0,,16.0,,1.0,https://www.facebook.com/?feed_demo_ad=120234565341150595&h=AQBu-EHg1SGSJAdmBMc,2025-08-12,2025-08-12,AEF,Video,00,Video 89
2025-08-13,Ad - AEF FB Image 30 V15,0.02,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120220381548630595&h=AQD8a15ABHZCupUnGpQ,2025-08-13,2025-08-13,AEF,Image,15,Image 30
2025-08-12,Ad - AEF FB Video 79 V00,0.02,,2,,1.0,,2.0,,2.0,https://www.facebook.com/?feed_demo_ad=120223039884650595&h=AQDpH9Ve-l0B7WfJTM4,2025-08-12,2025-08-12,AEF,Video,00,Video 79
2025-08-15,Ad - AEF FB Image 73 - V14,0.01,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120232562389270595&h=AQCO16OjM7Q793IJmr0,2025-08-15,2025-08-15,AEF,Image,14,Image 73
2025-08-14,Ad - AEF FB Video 76 V5,0.01,,1,,,,1.0,,1.0,https://www.facebook.com/?feed_demo_ad=120220929939120595&h=AQBdfEz7Rr4tY53lYMk,2025-08-14,2025-08-14,AEF,Video,5,Video 76
2025-08-12,Ad - AEF FB Video 76 V5,0.01,,1,,,,0.0,,1.0,https://www.facebook.com/?feed_demo_ad=120220929939120595&h=AQBdfEz7Rr4tY53lYMk,2025-08-12,2025-08-12,AEF,Video,5,Video 76
2025-08-12,Ad - AEF FB Image 73 - V14,0.01,,2,,,,,,,https://www.facebook.com/?feed_demo_ad=120232562389270595&h=AQCO16OjM7Q793IJmr0,2025-08-12,2025-08-12,AEF,Image,14,Image 73
2025-08-18,Ad - FLA FB Video 82 V1,69.8,4.0,1637,35.0,272.0,95.15,3.0,36.0,1327.0,https://www.facebook.com/?feed_demo_ad=120232997752580627&h=AQBCSATJJFkSHwa7TLE,2025-08-18,2025-08-18,FLA,Video,1,Video 82
2025-08-18,Ad - FLA FB Video 77 V3,9.81,,606,1.0,185.0,,3.0,8.0,577.0,https://www.facebook.com/?feed_demo_ad=120224720837520627&h=AQA3scIgwpxP5NDXoqY,2025-08-18,2025-08-18,FLA,Video,3,Video 77
2025-08-18,Ad - FLA FB Video 60 V5,20.25,1.0,1060,26.0,217.0,6.0,3.0,36.0,1026.0,https://www.facebook.com/?feed_demo_ad=120229033018890627&h=AQCIwwzsk6r6LIiCD_Q,2025-08-18,2025-08-18,FLA,Video,5,Video 60
2025-08-18,Ad - FLA FB Video 60 V5,8.55,,463,12.0,99.0,,3.0,16.0,450.0,https://www.facebook.com/?feed_demo_ad=120229032912620627&h=AQDKdujTMxQK4LY31Tg,2025-08-18,2025-08-18,FLA,Video,5,Video 60
2025-08-18,Ad - FLA FB Video 60 V2,1741.55,72.0,83410,789.0,15252.0,1630.17,3.0,1975.0,81215.0,https://www.facebook.com/?feed_demo_ad=120229032849780627&h=AQB085_ipEUAlOu8P10,2025-08-18,2025-08-18,FLA,Video,2,Video 60
2025-08-18,Ad - FLA FB Video 54 V5.1,3.68,,205,2.0,18.0,,2.0,1.0,193.0,https://www.facebook.com/?feed_demo_ad=120227916560680627&h=AQAopBjtmtwNHgvHRMI,2025-08-18,2025-08-18,FLA,Video,5.1,Video 54
2025-08-18,Ad - FLA FB Video 54 V5,3.71,,145,4.0,15.0,,5.0,4.0,143.0,https://www.facebook.com/?feed_demo_ad=120227907169940627&h=AQCs8_LwmxQtpU-qjEc,2025-08-18,2025-08-18,FLA,Video,5,Video 54
2025-08-18,Ad - FLA FB Video 54 V1,10.17,,481,8.0,59.0,,3.0,10.0,472.0,https://www.facebook.com/?feed_demo_ad=120227916189730627&h=AQAhf__pXF4eKPZjeu4,2025-08-18,2025-08-18,FLA,Video,1,Video 54
2025-08-18,Ad - FLA FB Video 54 V5.1,2.58,,123,1.0,18.0,,3.0,4.0,115.0,https://www.facebook.com/?feed_demo_ad=120227907894500627&h=AQBPqgtma9K3anyOjxA,2025-08-18,2025-08-18,FLA,Video,5.1,Video 54
2025-08-18,Ad - FLA FB Video 54 V3,12.14,,475,29.0,98.0,,4.0,28.0,460.0,https://www.facebook.com/?feed_demo_ad=120227907691960627&h=AQBaRgI-_w3yZbMat_g,2025-08-18,2025-08-18,FLA,Video,3,Video 54
2025-08-18,Ad - FLA FB Image 22 V14,2.96,,155,3.0,,,,,,https://www.facebook.com/?feed_demo_ad=120226866104570627&h=AQA5r6F7Aquy52B6Smk,2025-08-18,2025-08-18,FLA,Image,14,Image 22
2025-08-18,Ad - FLA FB Image 22 V14,66.75,3.0,4528,16.0,,146.5,,,,https://www.facebook.com/?feed_demo_ad=120226866294590627&h=AQAu_L1xk_kdr63jmz4,2025-08-18,2025-08-18,FLA,Image,14,Image 22
2025-08-18,Ad - FLA FB Image 5 V14,68.29,5.0,2768,12.0,,139.79,,,,https://www.facebook.com/?feed_demo_ad=120226240542050627&h=AQASX0QTdVHWjHaOPlY,2025-08-18,2025-08-18,FLA,Image,14,Image 5
2025-08-18,Ad - FLA FB Image 5 V14,587.82,35.0,15311,217.0,,697.06,,,,https://www.facebook.com/?feed_demo_ad=120226240213050627&h=AQCkSm8n-cShM_tfsTY,2025-08-18,2025-08-18,FLA,Image,14,Image 5
2025-08-18,Ad - FLA FB Video 91 V1,10.35,,346,11.0,55.0,,5.0,7.0,193.0,https://www.facebook.com/?feed_demo_ad=120225703103940627&h=AQDdY0ZJdVwOi0pquvI,2025-08-18,2025-08-18,FLA,Video,1,Video 91
2025-08-18,Ad - FLA FB Video 77 V1,50.66,4.0,2999,12.0,774.0,85.84,7.0,47.0,2324.0,https://www.facebook.com/?feed_demo_ad=120224720837550627&h=AQAlhbGzwZILkvswmdQ,2025-08-18,2025-08-18,FLA,Video,1,Video 77
2025-08-18,Ad - FLA FB Video 77 V1,96.81,5.0,5424,23.0,1365.0,32.64,3.0,75.0,4094.0,https://www.facebook.com/?feed_demo_ad=120224720816790627&h=AQB7IEcajFtRCSHraqc,2025-08-18,2025-08-18,FLA,Video,1,Video 77
2025-08-18,Ad - FLA FB Video 64 V2,1066.03,64.0,44669,882.0,9275.0,1454.31,3.0,860.0,41509.0,https://www.facebook.com/?feed_demo_ad=120229033210670627&h=AQCe5Vx3KKAjJusfs-k,2025-08-18,2025-08-18,FLA,Video,2,Video 64
2025-08-18,Ad - FLA FB Video 77 V1,3256.79,126.0,128026,1277.0,44304.0,3082.79,5.0,2990.0,97727.0,https://www.facebook.com/?feed_demo_ad=120224720703580627&h=AQAeVKYf3MZf3TgKBv8,2025-08-18,2025-08-18,FLA,Video,1,Video 77
2025-08-18,Ad - FLA FB Video 77 V3,4.84,,266,6.0,104.0,,6.0,13.0,230.0,https://www.facebook.com/?feed_demo_ad=120224720074470627&h=AQANb5CpTeBK-yKL9dI,2025-08-18,2025-08-18,FLA,Video,3,Video 77
2025-08-18,Ad - FLA FB Video 77 V2,9.3,,595,5.0,259.0,,4.0,14.0,586.0,https://www.facebook.com/?feed_demo_ad=120224719536490627&h=AQAhE_QBcl0Tb5Ceh_g,2025-08-18,2025-08-18,FLA,Video,2,Video 77
2025-08-18,Ad - FLA FB Video 77 V1,59.71,3.0,2308,19.0,454.0,53.17,4.0,41.0,1206.0,https://www.facebook.com/?feed_demo_ad=120224719060270627&h=AQBwDlw0DggBlrkodDM,2025-08-18,2025-08-18,FLA,Video,1,Video 77
2025-08-18,Ad - FLA FB Video 89 V1,34.65,1.0,1158,16.0,283.0,23.55,3.0,36.0,881.0,https://www.facebook.com/?feed_demo_ad=120221416279020627&h=AQAQN53RcnoFo4rgXkA,2025-08-18,2025-08-18,FLA,Video,1,Video 89
2025-08-18,Ad - FLA FB Video 89 V5.1,20.02,,981,54.0,340.0,,6.0,85.0,617.0,https://www.facebook.com/?feed_demo_ad=120221415977250627&h=AQAP9Rg2CxRxZVYQ9DQ,2025-08-18,2025-08-18,FLA,Video,5.1,Video 89
2025-08-18,Ad - FLA FB Video 89 V1,615.47,34.0,15184,383.0,4695.0,772.76,5.0,913.0,12062.0,https://www.facebook.com/?feed_demo_ad=120221413007090627&h=AQBrg-oz61gLxpdJybo,2025-08-18,2025-08-18,FLA,Video,1,Video 89
2025-08-18,Ad - FLA FB Image 6 V14,12.76,,258,1.0,,,,,,https://www.facebook.com/?feed_demo_ad=120216092019000627&h=AQDhL_bHAuYt2moMY0w,2025-08-18,2025-08-18,FLA,Image,14,Image 6
2025-08-18,Ad - FLA FB Image 6 V14,2170.31,122.0,37799,710.0,,3369.41,,,,https://www.facebook.com/?feed_demo_ad=120217139460020627&h=AQAJDBl0jCnPWfcNkjU,2025-08-18,2025-08-18,FLA,Image,14,Image 6
2025-08-18,Ad - FLA FB Image 6 V14,60.48,4.0,1323,21.0,,144.3,,,,https://www.facebook.com/?feed_demo_ad=120216352965810627&h=AQBFA43azxNWyutcWbM,2025-08-18,2025-08-18,FLA,Image,14,Image 6
2025-08-18,Ad - FLA FB Image 6 V14,73.83,2.0,1888,23.0,,55.83,,,,https://www.facebook.com/?feed_demo_ad=120216353077850627&h=AQCm7uQkpxB3K2YqRWE,2025-08-18,2025-08-18,FLA,Image,14,Image 6
2025-08-18,Ad - FLA FB Image 6 V14,1022.6,35.0,25930,229.0,,1204.62,,,,https://www.facebook.com/?feed_demo_ad=120217139546990627&h=AQCcZZDQ6MfL9CWFESA,2025-08-18,2025-08-18,FLA,Image,14,Image 6
2025-08-18,Ad - FLA FB Image 9 V14,6.34,,359,9.0,,,,,,https://www.facebook.com/?feed_demo_ad=120216353077800627&h=AQDLu73gWn84I5EbW5Y,2025-08-18,2025-08-18,FLA,Image,14,Image 9
2025-08-18,Ad - FLA FB Image 13 V14,849.21,39.0,39697,346.0,,802.54,,,,https://www.facebook.com/?feed_demo_ad=120218959258840627&h=AQDMGL91vwfKks1Sjhw,2025-08-18,2025-08-18,FLA,Image,14,Image 13
2025-08-18,Ad - FLA FB Video 60 V5.1,23.36,1.0,1106,21.0,207.0,15.64,3.0,37.0,1062.0,https://www.facebook.com/?feed_demo_ad=120229033040700627&h=AQBu0HAomij4B9d2180,2025-08-18,2025-08-18,FLA,Video,5.1,Video 60
2025-08-18,Ad - FLA FB Video 60 V1,9.3,2.0,478,3.0,106.0,12.25,3.0,14.0,452.0,https://www.facebook.com/?feed_demo_ad=120229032155890627&h=AQCDv4MyrC0CL0Zg0gQ,2025-08-18,2025-08-18,FLA,Video,1,Video 60
2025-08-18,Ad - FLA FB Video 64 V5,124.51,7.0,5093,106.0,785.0,326.25,3.0,136.0,4996.0,https://www.facebook.com/?feed_demo_ad=120229033528860627&h=AQC5CbMuZgvdx2m8AoA,2025-08-18,2025-08-18,FLA,Video,5,Video 64
2025-08-18,Ad - FLA FB Video 82 V3,75.15,3.0,2431,24.0,361.0,99.5,2.0,32.0,2077.0,https://www.facebook.com/?feed_demo_ad=120232997752660627&h=AQDGeQn8cjuwE3Pl-iA,2025-08-18,2025-08-18,FLA,Video,3,Video 82
2025-08-18,Ad - FLA FB Image 34,23.45,1.0,987,5.0,,80.25,,,,https://www.facebook.com/?feed_demo_ad=120232572095330627&h=AQC_H7ESyTwjZHRGEGw,2025-08-18,2025-08-18,FLA,Image,unknown or no hook,Image 34
2025-08-18,Ad - FLA FB Image 33,25.38,1.0,1035,14.0,,6.0,,,,https://www.facebook.com/?feed_demo_ad=120232572095320627&h=AQC3wDLBPk8MlnICdM0,2025-08-18,2025-08-18,FLA,Image,unknown or no hook,Image 33
2025-08-18,Ad - FLA FB Image 32,31.3,1.0,1171,11.0,,7.3,,,,https://www.facebook.com/?feed_demo_ad=120232572095310627&h=AQBo-6ITMk50oiYHaAA,2025-08-18,2025-08-18,FLA,Image,unknown or no hook,Image 32
2025-08-18,Ad - FLA FB Video 64 V5.1,14.82,,613,38.0,135.0,,5.0,28.0,596.0,https://www.facebook.com/?feed_demo_ad=120229033575960627&h=AQApniKOTnrjr3Omcr8,2025-08-18,2025-08-18,FLA,Video,5.1,Video 64
2025-08-18,Ad - FLA FB Image 35,36.86,4.0,1584,13.0,,23.72,,,,https://www.facebook.com/?feed_demo_ad=120232572095250627&h=AQBRT56ag_Qyligh9e4,2025-08-18,2025-08-18,FLA,Image,unknown or no hook,Image 35
2025-08-18,Ad - FLA FB Video 82 V5,10.97,,309,5.0,42.0,,3.0,7.0,210.0,https://www.facebook.com/?feed_demo_ad=120232997525650627&h=AQAtXYPk-2cdWJg-5nc,2025-08-18,2025-08-18,FLA,Video,5,Video 82
2025-08-18,Ad - FLA FB Video 82 V5,33.87,,1024,14.0,142.0,,2.0,14.0,906.0,https://www.facebook.com/?feed_demo_ad=120232997752650627&h=AQCJmJqZ1gYR4J8vgI4,2025-08-18,2025-08-18,FLA,Video,5,Video 82
2025-08-18,Ad - FLA FB Image 33,0.02,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120232571818480627&h=AQDLSVqEiR6mzAbJUUE,2025-08-18,2025-08-18,FLA,Image,unknown or no hook,Image 33
2025-08-18,Ad - FLA FB Video 82 V1,14.15,,342,4.0,74.0,,5.0,20.0,273.0,https://www.facebook.com/?feed_demo_ad=120232996572510627&h=AQAeYOwP-Cynn7Bwc-k,2025-08-18,2025-08-18,FLA,Video,1,Video 82
2025-08-18,Ad - FLA FB Video 82 V2,8.64,,288,2.0,51.0,,4.0,12.0,212.0,https://www.facebook.com/?feed_demo_ad=120232996966720627&h=AQBcMfndN-xMaTZW2Pc,2025-08-18,2025-08-18,FLA,Video,2,Video 82
2025-08-18,Ad - FLA FB Video 82 V3,18.58,,481,9.0,106.0,,3.0,13.0,407.0,https://www.facebook.com/?feed_demo_ad=120232997207390627&h=AQDC-8ZkRJoe9LE35cc,2025-08-18,2025-08-18,FLA,Video,3,Video 82
2025-08-18,Ad - FLA FB Video 82 V4,6.11,1.0,156,5.0,40.0,32.52,4.0,3.0,126.0,https://www.facebook.com/?feed_demo_ad=120232997420250627&h=AQD4MovE-5bnyCWxSj0,2025-08-18,2025-08-18,FLA,Video,4,Video 82
2025-08-18,Ad - FLA FB Video 82 V4,28.92,1.0,980,13.0,144.0,10.7,3.0,17.0,861.0,https://www.facebook.com/?feed_demo_ad=120232997752640627&h=AQDxa0DR9tnQTVEpBSg,2025-08-18,2025-08-18,FLA,Video,4,Video 82
2025-08-18,Ad - FLA FB Video 82 V2,51.3,2.0,1841,25.0,274.0,9.55,2.0,21.0,1597.0,https://www.facebook.com/?feed_demo_ad=120232997752600627&h=AQCO2jK3pGGGwPR0PNc,2025-08-18,2025-08-18,FLA,Video,2,Video 82
2025-08-18,Ad - FLA FB Image 35,0.01,,2,,,,,,,https://www.facebook.com/?feed_demo_ad=120232571994400627&h=AQCgD4h27cdH2I_Gtkc,2025-08-18,2025-08-18,FLA,Image,unknown or no hook,Image 35
2025-08-18,Ad - FLA FB Image 31,0.81,,49,2.0,,,,,,https://www.facebook.com/?feed_demo_ad=120232572095270627&h=AQC0fHI1DQvz0kDVWyw,2025-08-18,2025-08-18,FLA,Image,unknown or no hook,Image 31
2025-08-18,Ad - FLA FB Image 32,0.04,,4,,,,,,,https://www.facebook.com/?feed_demo_ad=120232571747640627&h=AQBbBx2wQQYy2gza918,2025-08-18,2025-08-18,FLA,Image,unknown or no hook,Image 32
2025-08-18,Ad - FLA FB Video 65 V1,0.51,,21,2.0,4.0,,3.0,1.0,19.0,https://www.facebook.com/?feed_demo_ad=120229972629160627&h=AQCGP9_HQD_Me5GetNk,2025-08-18,2025-08-18,FLA,Video,1,Video 65
2025-08-18,Ad - FLA FB Video 60 V2,4.41,,340,1.0,38.0,,2.0,3.0,336.0,https://www.facebook.com/?feed_demo_ad=120229033662690627&h=AQCfmFPjBYTyM1zklI0,2025-08-18,2025-08-18,FLA,Video,2,Video 60
2025-08-18,Ad - FLA FB Image 31,2.62,,68,4.0,,,,,,https://www.facebook.com/?feed_demo_ad=120232571342650627&h=AQBGAkA1hoExdg12Txk,2025-08-18,2025-08-18,FLA,Image,unknown or no hook,Image 31
2025-08-18,Ad - FLA FB Video 64 V2,26.69,,1440,19.0,214.0,,3.0,18.0,1357.0,https://www.facebook.com/?feed_demo_ad=120229033662770627&h=AQDnck-3ZI0el9IlyRo,2025-08-18,2025-08-18,FLA,Video,2,Video 64
2025-08-18,Ad - FLA FB Video 64 V1,65.95,2.0,3322,20.0,339.0,28.63,2.0,44.0,3253.0,https://www.facebook.com/?feed_demo_ad=120229033662670627&h=AQC9vWmNpuVA4k1LkfE,2025-08-18,2025-08-18,FLA,Video,1,Video 64
2025-08-18,Ad - FLA FB Video 60 V5,23.69,1.0,1673,8.0,234.0,19.11,2.0,24.0,1655.0,https://www.facebook.com/?feed_demo_ad=120229033662730627&h=AQAOB3ffGFje7a9KSf8,2025-08-18,2025-08-18,FLA,Video,5,Video 60
2025-08-18,Ad - FLA FB Video 60 V5,14.3,,917,8.0,124.0,,3.0,19.0,904.0,https://www.facebook.com/?feed_demo_ad=120229033662710627&h=AQBTC8iPamSg5fRyBqY,2025-08-18,2025-08-18,FLA,Video,5,Video 60
2025-08-18,Ad - FLA FB Video 65 V5.1,3.35,,132,4.0,20.0,,2.0,2.0,132.0,https://www.facebook.com/?feed_demo_ad=120229974043940627&h=AQD1Ibqw2x4LA2u7uz8,2025-08-18,2025-08-18,FLA,Video,5.1,Video 65
2025-08-18,Ad - FLA FB Image 28,0.18,,10,,,,,,,https://www.facebook.com/?feed_demo_ad=120230727848120627&h=AQDgj7Vjpu4wHtepMVM,2025-08-18,2025-08-18,FLA,Image,unknown or no hook,Image 28
2025-08-18,Ad - FLA FB Image 26,0.01,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120230727848110627&h=AQDD3v-sYPDY1ry-2Sg,2025-08-18,2025-08-18,FLA,Image,unknown or no hook,Image 26
2025-08-18,Ad - FLA FB Video 73 V1.2,1.46,,21,1.0,4.0,,3.0,1.0,14.0,https://www.facebook.com/?feed_demo_ad=120232088259530627&h=AQC8dsbP6ZXOwQ3YpEQ,2025-08-18,2025-08-18,FLA,Video,1.2,Video 73
2025-08-18,Ad - FLA FB Video 73 V3,0.89,,42,4.0,11.0,,3.0,2.0,40.0,https://www.facebook.com/?feed_demo_ad=120232089455410627&h=AQBnUXdqYCOSObYF0ac,2025-08-18,2025-08-18,FLA,Video,3,Video 73
2025-08-18,Ad - FLA FB Video 73 V1.2,0.39,,26,7.0,11.0,,8.0,9.0,25.0,https://www.facebook.com/?feed_demo_ad=120232089455490627&h=AQDu8gwhbUHourLvxoQ,2025-08-18,2025-08-18,FLA,Video,1.2,Video 73
2025-08-18,Ad - FLA FB Image 29,0.02,,3,,,,,,,https://www.facebook.com/?feed_demo_ad=120230727848150627&h=AQBp5PW-ZN6930lY3V8,2025-08-18,2025-08-18,FLA,Image,unknown or no hook,Image 29
2025-08-17,Ad - FLA FB Video 77 V1,2024.04,69.0,84865,804.0,33312.0,1392.26,5.0,2135.0,69460.0,https://www.facebook.com/?feed_demo_ad=120224720703580627&h=AQAeVKYf3MZf3TgKBv8,2025-08-17,2025-08-17,FLA,Video,1,Video 77
2025-08-17,Ad - FLA FB Video 54 V5.1,0.71,,20,,1.0,,1.0,,18.0,https://www.facebook.com/?feed_demo_ad=120227907894500627&h=AQBPqgtma9K3anyOjxA,2025-08-17,2025-08-17,FLA,Video,5.1,Video 54
2025-08-17,Ad - FLA FB Video 54 V3,1.2,,71,1.0,11.0,,1.0,,71.0,https://www.facebook.com/?feed_demo_ad=120227907691960627&h=AQBaRgI-_w3yZbMat_g,2025-08-17,2025-08-17,FLA,Video,3,Video 54
2025-08-17,Ad - FLA FB Image 22 V14,5.75,,239,4.0,,,,,,https://www.facebook.com/?feed_demo_ad=120226866104570627&h=AQA5r6F7Aquy52B6Smk,2025-08-17,2025-08-17,FLA,Image,14,Image 22
2025-08-17,Ad - FLA FB Image 5 V14,1731.92,43.0,56144,565.0,,996.08,,,,https://www.facebook.com/?feed_demo_ad=120226240213050627&h=AQCkSm8n-cShM_tfsTY,2025-08-17,2025-08-17,FLA,Image,14,Image 5
2025-08-17,Ad - FLA FB Video 91 V1,19.33,1.0,519,28.0,134.0,29.71,7.0,18.0,339.0,https://www.facebook.com/?feed_demo_ad=120225703103940627&h=AQDdY0ZJdVwOi0pquvI,2025-08-17,2025-08-17,FLA,Video,1,Video 91
2025-08-17,Ad - FLA FB Video 89 V5.1,30.65,1.0,1543,60.0,470.0,4.0,6.0,107.0,813.0,https://www.facebook.com/?feed_demo_ad=120221415977250627&h=AQAP9Rg2CxRxZVYQ9DQ,2025-08-17,2025-08-17,FLA,Video,5.1,Video 89
2025-08-17,Ad - FLA FB Video 77 V3,25.67,2.0,1152,12.0,462.0,6.5,4.0,26.0,1088.0,https://www.facebook.com/?feed_demo_ad=120224720074470627&h=AQANb5CpTeBK-yKL9dI,2025-08-17,2025-08-17,FLA,Video,3,Video 77
2025-08-17,Ad - FLA FB Video 77 V2,41.26,,2562,12.0,1051.0,,4.0,60.0,2525.0,https://www.facebook.com/?feed_demo_ad=120224719536490627&h=AQAhE_QBcl0Tb5Ceh_g,2025-08-17,2025-08-17,FLA,Video,2,Video 77
2025-08-17,Ad - FLA FB Video 77 V1,186.4,5.0,7439,92.0,1848.0,130.57,4.0,137.0,4383.0,https://www.facebook.com/?feed_demo_ad=120224719060270627&h=AQBwDlw0DggBlrkodDM,2025-08-17,2025-08-17,FLA,Video,1,Video 77
2025-08-17,Ad - FLA FB Video 89 V1,935.31,25.0,25772,574.0,7124.0,512.99,5.0,1336.0,16859.0,https://www.facebook.com/?feed_demo_ad=120221413007090627&h=AQBrg-oz61gLxpdJybo,2025-08-17,2025-08-17,FLA,Video,1,Video 89
2025-08-17,Ad - FLA FB Image 6 V14,128.77,7.0,2787,36.0,,143.09,,,,https://www.facebook.com/?feed_demo_ad=120216352965810627&h=AQBFA43azxNWyutcWbM,2025-08-17,2025-08-17,FLA,Image,14,Image 6
2025-08-17,Ad - FLA FB Video 54 V5,11.33,,490,7.0,55.0,,3.0,15.0,469.0,https://www.facebook.com/?feed_demo_ad=120227907169940627&h=AQCs8_LwmxQtpU-qjEc,2025-08-17,2025-08-17,FLA,Video,5,Video 54
2025-08-17,Ad - FLA FB Video 54 V1,35.6,1.0,1806,29.0,191.0,10.01,3.0,30.0,1770.0,https://www.facebook.com/?feed_demo_ad=120227916189730627&h=AQAhf__pXF4eKPZjeu4,2025-08-17,2025-08-17,FLA,Video,1,Video 54
2025-08-17,Ad - FLA FB Image 6 V14,1922.85,69.0,37963,615.0,,1306.09,,,,https://www.facebook.com/?feed_demo_ad=120217139460020627&h=AQAJDBl0jCnPWfcNkjU,2025-08-17,2025-08-17,FLA,Image,14,Image 6
2025-08-17,Ad - FLA FB Video 60 V1,20.68,1.0,851,13.0,185.0,3.0,3.0,21.0,820.0,https://www.facebook.com/?feed_demo_ad=120229032155890627&h=AQCDv4MyrC0CL0Zg0gQ,2025-08-17,2025-08-17,FLA,Video,1,Video 60
2025-08-17,Ad - FLA FB Video 73 V1.2,1.06,,31,1.0,5.0,,3.0,2.0,24.0,https://www.facebook.com/?feed_demo_ad=120232088259530627&h=AQC8dsbP6ZXOwQ3YpEQ,2025-08-17,2025-08-17,FLA,Video,1.2,Video 73
2025-08-17,Ad - FLA FB Video 60 V2,1787.47,64.0,86985,764.0,15166.0,1766.05,3.0,1865.0,84306.0,https://www.facebook.com/?feed_demo_ad=120229032849780627&h=AQB085_ipEUAlOu8P10,2025-08-17,2025-08-17,FLA,Video,2,Video 60
2025-08-17,Ad - FLA FB Image 34,0.05,,2,,,,,,,https://www.facebook.com/?feed_demo_ad=120232571917450627&h=AQA_1W1ZkqSEu0k7GO8,2025-08-17,2025-08-17,FLA,Image,unknown or no hook,Image 34
2025-08-17,Ad - FLA FB Image 32,1.35,,45,3.0,,,,,,https://www.facebook.com/?feed_demo_ad=120232571747640627&h=AQBbBx2wQQYy2gza918,2025-08-17,2025-08-17,FLA,Image,unknown or no hook,Image 32
2025-08-17,Ad - FLA FB Image 31,0.76,,30,2.0,,,,,,https://www.facebook.com/?feed_demo_ad=120232571342650627&h=AQBGAkA1hoExdg12Txk,2025-08-17,2025-08-17,FLA,Image,unknown or no hook,Image 31
2025-08-17,Ad - FLA FB Video 73 V3,1.5,,37,3.0,11.0,,6.0,5.0,33.0,https://www.facebook.com/?feed_demo_ad=120232088681850627&h=AQDyHXjXq44IK_VuiyA,2025-08-17,2025-08-17,FLA,Video,3,Video 73
2025-08-17,Ad - FLA FB Image 35,0.08,,3,,,,,,,https://www.facebook.com/?feed_demo_ad=120232571994400627&h=AQCgD4h27cdH2I_Gtkc,2025-08-17,2025-08-17,FLA,Image,unknown or no hook,Image 35
2025-08-17,Ad - FLA FB Video 65 V1,0.15,,3,,,,1.0,,2.0,https://www.facebook.com/?feed_demo_ad=120229972629160627&h=AQCGP9_HQD_Me5GetNk,2025-08-17,2025-08-17,FLA,Video,1,Video 65
2025-08-17,Ad - FLA FB Video 64 V5,162.64,10.0,6591,127.0,1025.0,332.98,3.0,145.0,6395.0,https://www.facebook.com/?feed_demo_ad=120229033528860627&h=AQC5CbMuZgvdx2m8AoA,2025-08-17,2025-08-17,FLA,Video,5,Video 64
2025-08-17,Ad - FLA FB Video 64 V2,1364.02,63.0,60222,894.0,11819.0,1439.67,3.0,927.0,56059.0,https://www.facebook.com/?feed_demo_ad=120229033210670627&h=AQCe5Vx3KKAjJusfs-k,2025-08-17,2025-08-17,FLA,Video,2,Video 64
