Day,"Ad name","Amount spent (USD)","Result type",Results,Impressions,"Link clicks","3-second video plays","Purchases conversion value","Video average play time","Video plays at 75%","Video plays","Preview link","Reporting starts","Reporting ends"
2025-08-18,"Ad - FLD FB Video 52 - V2",52.78,"Website purchases",2,1600,136,715,17,10,223,1387,https://www.facebook.com/?feed_demo_ad=120234318666770204&h=AQAhKs3N6T8SYSqjcLc,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 56 - S1 - V2",0,,,2,,,,1,,2,https://www.facebook.com/?feed_demo_ad=120216355025470204&h=AQC6QeP7cQK3UYAJaUQ,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 55 - S1 - V2",35.67,"Website purchases",2,2429,16,423,33.95,2,52,2387,https://www.facebook.com/?feed_demo_ad=120216076617910204&h=AQD0dDXRQeG_jnwLqig,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 71 - V1",0.28,,,4,,,,0,,2,https://www.facebook.com/?feed_demo_ad=120222564938810204&h=AQBSHfXvOgdvD5uYHqI,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 55 - S1 - V1",40.71,"Website purchases",2,2704,11,472,31.2,2,42,2676,https://www.facebook.com/?feed_demo_ad=120216076678810204&h=AQD35YIdMrehE66xLMI,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 67 - V2",0,,,1,,,,1,,1,https://www.facebook.com/?feed_demo_ad=120220233414780204&h=AQB29hkRoYoJFsrO_EY,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Image 9 - V1",2.82,,,88,,,,,,,https://www.facebook.com/?feed_demo_ad=120226413265350204&h=AQA86lxeFhRbkfoxFKU,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 54 - S1 - V1",2.3,,,44,1,15,,4,2,38,https://www.facebook.com/?feed_demo_ad=120216018788150204&h=AQBRJE6_jWQUG7IoVA4,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 55 - S1 - V1",1.79,,,118,,25,,2,2,116,https://www.facebook.com/?feed_demo_ad=120216076617890204&h=AQCQtaruewNIx0YbjiQ,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 55 - S1 - V2",0.99,,,78,,15,,2,3,71,https://www.facebook.com/?feed_demo_ad=120216076678790204&h=AQBapu3QwpDJxoQnSMU,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Image 12 - V6",0.02,,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120226413265300204&h=AQCAPkvFKWAp7MLPvoA,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 56 - S1 - V1",0,,,1,,,,2,,1,https://www.facebook.com/?feed_demo_ad=120216355025500204&h=AQCVPkRBw4bha4e8ssQ,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 41 - S1 - V00 - T2 - G2 - RE 3",4.56,,,342,,61,,3,5,339,https://www.facebook.com/?feed_demo_ad=120212145722010204&h=AQBduUPiTT2fnj0G6Mk,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 49 - S1 - V3 - T2 - P3 - G2",11.48,"Website purchases",1,611,8,171,5,4,14,605,https://www.facebook.com/?feed_demo_ad=120215074906230204&h=AQAIt2_F1-Cugi46eqw,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 45 - V1 - T2 - P2 - G2",5.13,,,97,1,13,,2,1,74,https://www.facebook.com/?feed_demo_ad=120213842784500204&h=AQBDmHCKMnhf6qUU9D0,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 52 - TT0183 - S1 - V003 - T2 - P3",42.15,"Website purchases",1,1620,7,577,14,4,28,1588,https://www.facebook.com/?feed_demo_ad=120215620702010204&h=AQCHAQvz4Nbfbc9XvdY,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 45  - V1 - T2 - P2 - G2 - RE 4",2.12,,,55,1,11,,3,,42,https://www.facebook.com/?feed_demo_ad=120212664162960204&h=AQBDActLaRDuMl9c2ds,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 26 - S1 - V1 - T2 - G2",7.76,,,228,1,37,,3,3,214,https://www.facebook.com/?feed_demo_ad=120213533398710204&h=AQB7DmsdvVbCZ3n9I-Q,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 56 - S1 - V1",0.04,,,3,,,,3,,3,https://www.facebook.com/?feed_demo_ad=120216355067970204&h=AQCRh15shrm6x-IbZTk,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Image 17 - V7",2,"Website purchases",1,137,1,,11,,,,https://www.facebook.com/?feed_demo_ad=120227230508610204&h=AQB_Y_mbjh2A2KR3XZo,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 26 - S1 - V0 - T2 - G2",25.26,"Website purchases",3,929,15,151,55.28,3,23,893,https://www.facebook.com/?feed_demo_ad=120213533245330204&h=AQDpupJuMWlo7ZUTJwY,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 66 - V1",0.7,,,32,,6,,2,,24,https://www.facebook.com/?feed_demo_ad=120219939684450204&h=AQBiMvJFU_ISJTETLko,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 64 - V1 - WE",24.66,,,761,5,133,,2,6,586,https://www.facebook.com/?feed_demo_ad=120218523074390204&h=AQCEL9mA8mWxv9rKV8o,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 71 - V5",0,,,1,,,,1,,1,https://www.facebook.com/?feed_demo_ad=120222564938780204&h=AQD8vJyvQWVvrmtGkt8,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 60 - V1",298.79,"Website purchases",18,5856,64,1106,629.04,3,183,4997,https://www.facebook.com/?feed_demo_ad=120217164879990204&h=AQBE9OhPEvOp2izNqec,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 70 - V5",0.03,,,5,,,,1,,4,https://www.facebook.com/?feed_demo_ad=120221376999810204&h=AQDLWq-G6fmbUuYMhvo,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 59 - V4",44.3,"Website purchases",3,1913,21,806,73.66,4,43,1871,https://www.facebook.com/?feed_demo_ad=120216976461350204&h=AQB45f0LID4XY6vWEaM,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 60 - V1",59.7,"Website purchases",3,1264,16,228,88.55,3,31,937,https://www.facebook.com/?feed_demo_ad=120217163425260204&h=AQDqIvCnI8Qxc_Ck_dQ,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 62 - V5",0.03,,,2,,,,1,,1,https://www.facebook.com/?feed_demo_ad=120217651407380204&h=AQBimEzIRgDTuyyQ_1U,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 49 - S1 - V1 - T2 - P3 - G2",74.66,"Website purchases",5,3217,26,928,180.72,3,53,3125,https://www.facebook.com/?feed_demo_ad=120215074906220204&h=AQAcKH5mE8rsW1Xc6UM,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Image 16 - V4",0.1,,,4,1,,,,,,https://www.facebook.com/?feed_demo_ad=120227230508570204&h=AQAaP9V0azOPNhc2GqY,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 44 - V1 - T2 - P3 - G2",5.39,,,238,,80,,3,1,226,https://www.facebook.com/?feed_demo_ad=120212557729050204&h=AQBgJ9CkWylEAnAAxUQ,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 59 - V1",8.5,,,342,2,135,,3,9,331,https://www.facebook.com/?feed_demo_ad=120216976491820204&h=AQCJCCTEzfnExFwtoME,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 59 - V1",23.5,,,1020,5,440,,4,25,979,https://www.facebook.com/?feed_demo_ad=120216976430650204&h=AQB__Uc7k0N8SYPdj_g,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 44 - V3 - T2 - P3 - G2 - RE 3",3.09,,,142,2,48,,3,2,139,https://www.facebook.com/?feed_demo_ad=120212557729020204&h=AQCpiaqYQkrZU3Z6S-I,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Image 14 - V4",0.44,,,12,,,,,,,https://www.facebook.com/?feed_demo_ad=120227230508520204&h=AQAOyoTb8wtQI0WnITw,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Image 10 - V1",1203.46,"Website purchases",55,49410,322,,1615.48,,,,https://www.facebook.com/?feed_demo_ad=120226413265330204&h=AQDHK7JuJCP0k93ppU4,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 52 - TT0183 - S1 - V1 - T2 - P3",174.17,"Website purchases",7,5135,40,1050,195.58,3,58,4233,https://www.facebook.com/?feed_demo_ad=120215621643480204&h=AQCiPtA3qypbeMEdNjc,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Image 15 - V18",16.86,"Website purchases",1,409,7,,3.5,,,,https://www.facebook.com/?feed_demo_ad=120227230508590204&h=AQCs5j8xnwhfom4Drls,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 52 - TT0183 - S1 - V003 - T2 - P3",0.73,,,26,,8,,3,,25,https://www.facebook.com/?feed_demo_ad=120215621643490204&h=AQCkeM_7ApS6QE5pz9g,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 45  - V2 - T2 - P2 - G2 - RE 3",0.02,,,1,,,,1,,1,https://www.facebook.com/?feed_demo_ad=120212664162940204&h=AQAAkxonhNCD8U-Bc7w,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 63 - V1",31.64,"Website purchases",2,1286,7,214,13.25,2,11,1055,https://www.facebook.com/?feed_demo_ad=120218194307430204&h=AQDp7dpqBA5omBlftiE,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 53 - S1 - V1",0.34,,,11,,1,,1,,7,https://www.facebook.com/?feed_demo_ad=120215834533420204&h=AQAzoKuvq-CpIjvAClE,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 60 - V1",1.18,,,27,,6,,2,,18,https://www.facebook.com/?feed_demo_ad=120217165087250204&h=AQCPrgKs98kIBJgducE,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 58 - V2",0.05,,,2,,,,0,,2,https://www.facebook.com/?feed_demo_ad=120216684783040204&h=AQDmqPOwEOJykXe4auE,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 57 - V4",0.3,,,10,,2,,2,,10,https://www.facebook.com/?feed_demo_ad=120216449442460204&h=AQAOlsSaa_bUibu92Qg,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 57 - V1",11.47,,,465,3,112,,3,21,388,https://www.facebook.com/?feed_demo_ad=120216449414560204&h=AQADJ3njDBfGg1pp_d4,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 55 - S1 - V003",42.65,"Website purchases",2,2124,11,408,10.25,2,48,2042,https://www.facebook.com/?feed_demo_ad=120216076617880204&h=AQDBwmgpxWl-r6u-rsk,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 54 - S1 - V003",1.51,,,47,,9,,3,1,43,https://www.facebook.com/?feed_demo_ad=120216018626370204&h=AQDpJoPLX00thE6yDrs,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 53 - S1 - V003",0.01,,,1,,1,,3,,1,https://www.facebook.com/?feed_demo_ad=120215834533430204&h=AQA3uWEOdyds7ym3jBM,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 53 - S1 - V003",0,,,1,,,,1,,1,https://www.facebook.com/?feed_demo_ad=120215834440360204&h=AQD12nQpAAEf-J33ERo,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 63 - V1",637.29,"Website purchases",32,25089,189,4635,1043.9,2,170,21813,https://www.facebook.com/?feed_demo_ad=120218194275950204&h=AQDC68YciyyJfgCGRP8,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 52 - TT0183 - S1 - V1 - T2 - P3 - WE",350,"Website purchases",12,58860,363,10043,66.75,4,494,25426,https://www.facebook.com/?feed_demo_ad=120215621692610204&h=AQBizIoPFLdiH56E9fw,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 52 - TT0183 - S1 - V1 - T2 - P3",72.6,"Website purchases",3,2587,20,455,31.8,3,30,1514,https://www.facebook.com/?feed_demo_ad=120215620701990204&h=AQDcZuHl2kLMtXwu82U,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 47 - S1 - V1 - T4 - P2 - G1",0.15,,,5,,,,1,,4,https://www.facebook.com/?feed_demo_ad=120213227820490204&h=AQAYZpXAu66A9uZH36I,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 44 - V2 - T2 - P3 - G2 - RE 3",23.46,,,1044,5,393,,3,14,1028,https://www.facebook.com/?feed_demo_ad=120212557729060204&h=AQCeDB8m3O0sEVhvSY8,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 41 - S1 - V2 - T2 - G2 - RE 4",4.38,,,241,1,23,,2,1,234,https://www.facebook.com/?feed_demo_ad=120212145722020204&h=AQArzrWOU_ni8j0HXDI,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 31 - S1 - V1 - T1 - G1 - RE 2",5.91,,,152,1,27,,2,,123,https://www.facebook.com/?feed_demo_ad=120211983004310204&h=AQBEkNIyb0o2klwgWko,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 39 - S1 - V3 - T1 - G1",19.22,"Website purchases",1,571,8,138,4.95,3,6,495,https://www.facebook.com/?feed_demo_ad=120211982605890204&h=AQCvsghnEszSoWcDX_o,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 63 - V3",0.11,,,3,,,,1,,2,https://www.facebook.com/?feed_demo_ad=120218194275930204&h=AQC78IUNyKB7qP9G0eo,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 66 - V1",25.02,,,653,4,78,,2,,392,https://www.facebook.com/?feed_demo_ad=120219938849360204&h=AQAQAOl6c93Wl6frVYA,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 52 - TT0183 - S1 - V2 - T2 - P3",0.67,,,36,,15,,3,,34,https://www.facebook.com/?feed_demo_ad=120215620702030204&h=AQDUWQWbcdqM9YzYAbk,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 73 - V1",0.01,,,1,,,,1,,1,https://www.facebook.com/?feed_demo_ad=120224475419550204&h=AQC7apAmw10jyUCGiXM,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Image 16 - V4",66.84,"Website purchases",2,2036,13,,41.14,,,,https://www.facebook.com/?feed_demo_ad=120227228100170204&h=AQBVsTjfmhgQJ_n80cE,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Image 11 - V5",49.13,"Website purchases",3,1723,24,,74.5,,,,https://www.facebook.com/?feed_demo_ad=120226410648190204&h=AQA66yiVRcy1W288Mwo,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Image 10 - V1 - WE",76.07,"Website purchases",4,2801,22,,84.66,,,,https://www.facebook.com/?feed_demo_ad=120226410461750204&h=AQBhMxkjPzmqdWbHhV4,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 74 - V1",0.64,,,24,,5,,2,,19,https://www.facebook.com/?feed_demo_ad=120224919493180204&h=AQAk9JCwfWoScb0svGw,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 74 - V1 - WE",50.95,"Website purchases",3,1132,16,241,29.5,3,15,919,https://www.facebook.com/?feed_demo_ad=120224918972150204&h=AQCKAaJVABaSse3TGdQ,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 74 - V4",29.25,,,641,13,163,,4,15,541,https://www.facebook.com/?feed_demo_ad=120224918634620204&h=AQCe6_OHuOmUAwLXlLI,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 74 - V1 - WE",54.42,"Website purchases",3,1408,17,272,226.85,3,17,1164,https://www.facebook.com/?feed_demo_ad=120224915994480204&h=AQDNCeIQkhtCASJuyXI,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 73 - V4",35.04,,,800,8,146,,3,16,668,https://www.facebook.com/?feed_demo_ad=120224473761860204&h=AQD-zCclhzebcFsmdWI,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 68 - V1",0.06,,,2,,,,1,,2,https://www.facebook.com/?feed_demo_ad=120220658348710204&h=AQCBG0S6jE-vQZL5Vvc,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 72 - V1",0.61,,,8,,2,,2,,7,https://www.facebook.com/?feed_demo_ad=120223509498890204&h=AQDpx6EVX0zX7XaFJyY,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 72 - V5.1",59.58,"Website purchases",2,1214,40,277,12.38,5,51,1068,https://www.facebook.com/?feed_demo_ad=120223509478080204&h=AQBMADD7-SrPPZy2nO8,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 72 - V2",58.89,"Website purchases",2,1850,30,405,78.95,4,34,1502,https://www.facebook.com/?feed_demo_ad=120223509072340204&h=AQCpp_bfsq-eQSBV5FU,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 72 - V1 - WE",25.04,,,527,4,69,,2,2,388,https://www.facebook.com/?feed_demo_ad=120223508459430204&h=AQCNj5O5UU5sF28d6Dk,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 71 - V6",0.01,,,2,2,2,,17,,2,https://www.facebook.com/?feed_demo_ad=120222564938800204&h=AQAz_mRS9NYib7UAQXw,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 71 - V5",60.02,"Website purchases",6,949,21,215,63.13,4,16,775,https://www.facebook.com/?feed_demo_ad=120222542251830204&h=AQB1d3yQ5GKrGadi_XA,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 71 - V1 - WE",26.77,,,646,6,91,,2,3,461,https://www.facebook.com/?feed_demo_ad=120222541466820204&h=AQC6ZLUaR944YnV46gc,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 70 - V5 - WE",54.96,"Website purchases",1,1654,22,275,42.24,3,21,1147,https://www.facebook.com/?feed_demo_ad=120221376699170204&h=AQCfHih6xPqi9cnlinE,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 59 - V2",9.05,,,394,2,153,,3,2,379,https://www.facebook.com/?feed_demo_ad=120216976461390204&h=AQAg4JOpFAZ-CnBsR3o,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 60 - V2",0.1,,,7,1,3,,6,,4,https://www.facebook.com/?feed_demo_ad=120217164880000204&h=AQDsgdcwRPqRhe_skjE,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 75 - V2",35.31,,,1229,7,288,,3,35,1041,https://www.facebook.com/?feed_demo_ad=120228034337440204&h=AQAtRAni6O-eHeQ0pPo,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 81 - V4",27.37,,,738,7,178,,3,14,599,https://www.facebook.com/?feed_demo_ad=120232860851000204&h=AQCTmfLEcLOhy1-VmZs,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 43 - V2",26.55,,,800,7,137,,3,9,468,https://www.facebook.com/?feed_demo_ad=120233544128650204&h=AQB6uI26jIcSVf2ySjs,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 43 - V1",60.86,"Website purchases",3,2095,18,309,39.67,2,11,1721,https://www.facebook.com/?feed_demo_ad=120233543889860204&h=AQD0jU0ia780xf9M2zc,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Image 24 - V4",0.1,,,2,,,,,,,https://www.facebook.com/?feed_demo_ad=120232862444410204&h=AQBNGy4c4rDkiKF-RSk,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 81 - V2",0,,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120232861941850204&h=AQA2U-85-HV1cWW2Rt4,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Image 24 - V4",32.7,,,393,2,,,,,,https://www.facebook.com/?feed_demo_ad=120232862168810204&h=AQD2x0R-WXeLLb0Vbis,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 81 - V5",0.2,,,5,,1,,2,,4,https://www.facebook.com/?feed_demo_ad=120232861941810204&h=AQCamoosjZ8gQWPTYr0,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 81 - V5",27.79,,,590,12,87,,4,19,307,https://www.facebook.com/?feed_demo_ad=120232861242980204&h=AQDOnsSuTK0gDreq7w8,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 81 - V2",24.77,"Website purchases",1,636,12,136,6.25,4,9,433,https://www.facebook.com/?feed_demo_ad=120232860148140204&h=AQCdCRUYYq9mCvgnuYE,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 43 - V2",23.6,,,896,4,158,,3,8,575,https://www.facebook.com/?feed_demo_ad=120233544559070204&h=AQCfp3o6a2yGtcoBLtc,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 81 - V1",27.61,,,509,6,74,,3,5,313,https://www.facebook.com/?feed_demo_ad=120232859518760204&h=AQBqSmtQ5Ei7hxTPZFM,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 68 - V5",0.01,,,1,1,1,,10,,1,https://www.facebook.com/?feed_demo_ad=120220658348770204&h=AQDSrC72u5cbmFkk8PE,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 56 - S1 - V4",0.01,,,2,,,,1,,2,https://www.facebook.com/?feed_demo_ad=120216355025520204&h=AQCfox9Vt1X1seF0eRw,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 80 - V5.1",0.02,,,1,,,,2,,1,https://www.facebook.com/?feed_demo_ad=120232273500270204&h=AQAwlRpdErpNqjXWUjg,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 80 - V4",0,,,3,,,,1,,3,https://www.facebook.com/?feed_demo_ad=120232273500250204&h=AQDdLPqpEa10nU7b68Y,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 75 - V4",24.45,,,789,6,124,,3,35,662,https://www.facebook.com/?feed_demo_ad=120228034470950204&h=AQC6hySNeg0MhmrV5T0,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 80 - V5.1",59.22,"Website purchases",2,991,16,168,18.23,3,24,752,https://www.facebook.com/?feed_demo_ad=120232273297990204&h=AQBVEHq13czQe18tf3I,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 43 - V3",60.24,"Website purchases",7,1381,18,278,154.98,3,21,1208,https://www.facebook.com/?feed_demo_ad=120233544222050204&h=AQACoLmEMI1wUvWoFEg,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 43 - V1",60.35,"Website purchases",3,2031,11,318,57.5,2,10,1624,https://www.facebook.com/?feed_demo_ad=120233544559090204&h=AQAL7WkAJ90T8MkHirE,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 80 - V4",60.29,"Website purchases",4,1124,19,250,143.04,3,26,949,https://www.facebook.com/?feed_demo_ad=120232272398690204&h=AQBt3VKKbhrhdHefyCM,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Image 29 - V4",0.12,,,8,1,,,,,,https://www.facebook.com/?feed_demo_ad=120233968785950204&h=AQB3Aoc7aTdzpPosE9o,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 52 - V4",52.79,"Website purchases",6,1154,127,569,220.5,10,172,1011,https://www.facebook.com/?feed_demo_ad=120234318680470204&h=AQA_1zmrvdemKAdTfPg,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 52 - V2",23.16,,,611,57,240,,8,60,557,https://www.facebook.com/?feed_demo_ad=120234318706390204&h=AQDjJN0L-NDR1mgtPZ4,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 52 - V1",21.35,,,583,30,233,,8,33,511,https://www.facebook.com/?feed_demo_ad=120234318702520204&h=AQDbzYfLrqPvMJKSmp0,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 52 - V1",54.32,"Website purchases",5,1318,85,452,20.85,7,72,1052,https://www.facebook.com/?feed_demo_ad=120234318653030204&h=AQAdNIty3MyQvy2GclM,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Image 25 - V14",0.03,,,1,,,,,,,https://www.facebook.com/?feed_demo_ad=120233968786000204&h=AQA0W0ch9WwCs4Vqp5w,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Image 27 - V21",22.23,"Website purchases",1,1008,10,,26.35,,,,https://www.facebook.com/?feed_demo_ad=120233968785980204&h=AQDeBBvChcb02kwvLJY,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Image 26 - V1",0.26,,,11,,,,,,,https://www.facebook.com/?feed_demo_ad=120233968785960204&h=AQAMl7ZHjOR8dMDhtXY,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Image 28 - V4",22.17,,,599,9,,,,,,https://www.facebook.com/?feed_demo_ad=120233968785970204&h=AQAUruqGNtsN8-Psaq4,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 43 - V2",45.97,"Website purchases",3,1897,15,386,26.6,3,21,1593,https://www.facebook.com/?feed_demo_ad=120233544672400204&h=AQASvgqU-J1k8lFit8c,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Image 28 - V4",34.81,"Website purchases",2,790,9,,14,,,,https://www.facebook.com/?feed_demo_ad=120233968684660204&h=AQAwsKPnUgErPX0t0-8,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Image 25 - V14",58.05,"Website purchases",1,1301,19,,52.33,,,,https://www.facebook.com/?feed_demo_ad=120233968625430204&h=AQA0x07QL6TnEoTNlkg,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Image 27 - V21",58.94,"Website purchases",4,2695,16,,117.78,,,,https://www.facebook.com/?feed_demo_ad=120233968673610204&h=AQDI5xeGwmEN9LLDyNE,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Image 29 - V4",48.9,"Website purchases",1,696,10,,30,,,,https://www.facebook.com/?feed_demo_ad=120233968698080204&h=AQA7HbjZBDQUUxgzTA4,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Image 26 - V1",58.78,"Website purchases",3,1517,26,,179.37,,,,https://www.facebook.com/?feed_demo_ad=120233968656490204&h=AQDRM_CV_fpUZoUK5f4,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 43 - V2",7.65,,,321,8,65,,3,4,270,https://www.facebook.com/?feed_demo_ad=120233545648170204&h=AQDKjKXXuy_C94zYnpM,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 43 - V1",52.63,"Website purchases",6,1764,20,297,52.71,2,9,1494,https://www.facebook.com/?feed_demo_ad=120233545648180204&h=AQCVMtgEx3oywXguFfE,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 43 - V1",8.15,,,289,1,41,,2,2,227,https://www.facebook.com/?feed_demo_ad=120233544672430204&h=AQCYyu9QIXD2or6dYI8,2025-08-18,2025-08-18
2025-08-18,"Ad - FLD FB Video 80 - V5",26,,,500,5,70,,2,3,439,https://www.facebook.com/?feed_demo_ad=120232273198700204&h=AQBycoFqaK4sdER9fRM,2025-08-18,2025-08-18
